iter	Passed	Remaining
3228	32898	18043
3229	32909	18034
3230	32917	18022
3231	32926	18011
3232	32937	18001
3233	32948	17992
3234	32957	17981
3235	32968	17971
3236	32977	17960
3237	32986	17950
3238	32994	17938
3239	33007	17930
3240	33019	17921
3241	33027	17909
3242	33040	17900
3243	33050	17890
3244	33059	17879
3245	33079	17874
3246	33087	17863
3247	33101	17855
3248	33113	17846
3249	33124	17836
3250	33135	17826
3251	33150	17818
3252	33166	17811
3253	33176	17801
3254	33187	17791
3255	33200	17783
3256	33214	17774
3257	33226	17765
3258	33241	17757
3259	33256	17750
3260	33274	17744
3261	33285	17734
3262	33298	17725
3263	33315	17719
3264	33331	17712
3265	33345	17703
3266	33353	17692
3267	33363	17682
3268	33371	17670
3269	33380	17660
3270	33387	17648
3271	33394	17636
3272	33403	17625
3273	33414	17615
3274	33422	17603
3275	33433	17594
3276	33444	17584
3277	33452	17573
3278	33463	17563
3279	33470	17551
3280	33480	17541
3281	33491	17531
3282	33502	17521
3283	33510	17510
3284	33521	17500
3285	33529	17489
3286	33540	17479
3287	33548	17468
3288	33562	17460
3289	33575	17450
3290	33583	17439
3291	33594	17429
3292	33607	17421
3293	33618	17411
3294	33624	17399
3295	33634	17388
3296	33647	17379
3297	33655	17368
3298	33666	17358
3299	33680	17350
3300	33689	17339
3301	33698	17328
3302	33708	17318
3303	33721	17309
3304	33729	17298
3305	33744	17290
3306	33752	17279
3307	33763	17269
3308	33777	17261
3309	33785	17249
3310	33796	17240
3311	33810	17231
3312	33821	17221
3313	33830	17211
3314	33840	17200
3315	33853	17192
3316	33865	17183
3317	33874	17171
3318	33885	17162
3319	33898	17153
3320	33905	17141
3321	33916	17131
3322	33923	17119
3323	33930	17108
3324	33940	17097
3325	33954	17089
3326	33968	17081
3327	33979	17071
3328	33987	17060
3329	33999	17050
3330	34009	17040
3331	34019	17029
3332	34028	17019
3333	34040	17009
3334	34049	16999
3335	34060	16989
3336	34069	16978
3337	34079	16968
3338	34086	16956
3339	34100	16948
3340	34113	16939
3341	34127	16930
3342	34136	16920
3343	34145	16909
3344	34156	16899
3345	34164	16888
3346	34176	16878
3347	34187	16868
3348	34196	16858
3349	34204	16846
3350	34217	16838
3351	34225	16826
3352	34233	16815
3353	34242	16804
3354	34254	16795
3355	34266	16786
3356	34275	16775
3357	34289	16767
3358	34299	16756
3359	34309	16746
3360	34319	16736
3361	34331	16726
3362	34338	16714
3363	34349	16705
3364	34359	16694
3365	34369	16684
3366	34378	16673
3367	34389	16663
3368	34395	16651
3369	34406	16641
3370	34412	16629
3371	34427	16621
3372	34438	16611
3373	34447	16601
3374	34466	16594
3375	34476	16584
3376	34485	16574
3377	34497	16564
3378	34510	16555
3379	34521	16545
3380	34529	16534
3381	34539	16524
3382	34546	16512
3383	34556	16502
3384	34564	16490
3385	34573	16479
3386	34581	16468
3387	34589	16457
3388	34600	16447
3389	34610	16437
3390	34617	16425
3391	34633	16418
3392	34643	16407
3393	34651	16396
3394	34661	16386
3395	34670	16375
3396	34678	16364
3397	34685	16352
3398	34694	16341
3399	34701	16330
3400	34709	16318
3401	34722	16310
3402	34729	16298
3403	34742	16289
3404	34756	16281
3405	34769	16272
3406	34777	16260
3407	34785	16249
3408	34795	16239
3409	34807	16229
3410	34815	16218
3411	34824	16207
3412	34836	16198
3413	34844	16187
3414	34856	16177
3415	34869	16168
3416	34881	16159
3417	34889	16148
3418	34899	16138
3419	34909	16127
3420	34916	16116
3421	34929	16107
3422	34941	16097
3423	34953	16088
3424	34963	16078
3425	34972	16067
3426	34982	16056
3427	34992	16046
3428	35001	16036
3429	35011	16025
3430	35019	16014
3431	35028	16003
3432	35041	15994
3433	35061	15988
3434	35077	15981
3435	35089	15972
3436	35100	15962
3437	35107	15950
3438	35117	15940
3439	35128	15930
3440	35136	15919
3441	35145	15908
3442	35157	15899
3443	35164	15887
3444	35174	15876
3445	35184	15866
3446	35195	15856
3447	35203	15845
3448	35211	15834
3449	35219	15823
3450	35234	15815
3451	35247	15806
3452	35258	15796
3453	35266	15785
3454	35279	15776
3455	35289	15766
3456	35302	15756
3457	35310	15745
3458	35319	15734
3459	35331	15725
3460	35341	15715
3461	35349	15704
3462	35358	15693
3463	35367	15682
3464	35377	15672
3465	35390	15663
3466	35400	15653
3467	35410	15642
3468	35420	15632
3469	35430	15622
3470	35441	15612
3471	35450	15601
3472	35461	15591
3473	35469	15580
3474	35482	15571
3475	35492	15561
3476	35503	15551
3477	35518	15542
3478	35527	15532
3479	35536	15521
3480	35547	15511
3481	35559	15502
3482	35574	15494
3483	35583	15483
3484	35592	15472
3485	35600	15461
3486	35613	15452
3487	35625	15443
3488	35635	15432
3489	35643	15421
3490	35658	15413
3491	35668	15403
3492	35678	15392
3493	35688	15382
3494	35697	15372
3495	35707	15361
3496	35716	15351
3497	35728	15341
3498	35738	15331
3499	35748	15320
3500	35755	15309
3501	35767	15299
3502	35774	15288
3503	35783	15277
3504	35793	15267
3505	35804	15257
3506	35814	15247
3507	35824	15236
3508	35834	15226
3509	35843	15215
3510	35852	15204
3511	35861	15194
3512	35870	15183
3513	35880	15173
3514	35893	15164
3515	35901	15153
3516	35910	15142
3517	35924	15133
3518	35933	15123
3519	35943	15112
3520	35953	15102
3521	35961	15091
3522	35970	15080
3523	35977	15068
3524	35989	15059
3525	35999	15049
3526	36009	15038
3527	36017	15027
3528	36027	15017
3529	36038	15007
3530	36051	14998
3531	36060	14987
3532	36070	14977
3533	36083	14968
3534	36092	14957
3535	36101	14947
3536	36110	14936
3537	36125	14928
3538	36138	14919
3539	36148	14908
3540	36162	14899
3541	36172	14889
3542	36183	14880
3543	36194	14869
3544	36207	14860
3545	36218	14851
3546	36231	14841
3547	36239	14830
3548	36250	14821
3549	36263	14811
3550	36272	14801
3551	36282	14791
3552	36295	14781
3553	36306	14771
3554	36313	14760
3555	36325	14750
3556	36337	14741
3557	36348	14731
3558	36358	14721
3559	36369	14711
3560	36380	14701
3561	36387	14690
3562	36397	14679
3563	36413	14671
3564	36424	14661
3565	36436	14652
3566	36443	14640
3567	36454	14630
3568	36462	14619
3569	36471	14609
3570	36486	14600
3571	36498	14591
3572	36513	14582
3573	36522	14572
3574	36533	14562
3575	36548	14554
3576	36557	14543
3577	36570	14533
3578	36579	14523
3579	36588	14512
3580	36600	14503
3581	36612	14493
3582	36620	14482
3583	36628	14471
3584	36639	14461
3585	36649	14451
3586	36658	14440
3587	36666	14429
3588	36680	14420
3589	36689	14410
3590	36698	14399
3591	36710	14389
3592	36720	14379
3593	36730	14369
3594	36739	14358
3595	36750	14348
3596	36761	14338
3597	36769	14327
3598	36779	14317
3599	36789	14307
3600	36801	14297
3601	36810	14286
3602	36824	14277
3603	36836	14268
3604	36843	14256
3605	36853	14246
3606	36864	14237
3607	36873	14226
3608	36884	14216
3609	36894	14205
3610	36901	14194
3611	36910	14183
3612	36920	14173
3613	36930	14163
3614	36939	14152
3615	36951	14142
3616	36958	14131
3617	36968	14121
3618	36975	14109
3619	36983	14098
3620	36992	14088
3621	37000	14077
3622	37009	14066
3623	37020	14056
3624	37027	14044
3625	37036	14034
3626	37045	14023
3627	37054	14012
3628	37064	14002
3629	37078	13993
3630	37085	13982
3631	37093	13971
3632	37102	13960
3633	37111	13949
3634	37122	13940
3635	37131	13929
3636	37142	13919
3637	37152	13909
3638	37164	13899
3639	37177	13890
3640	37185	13879
3641	37195	13869
3642	37201	13857
3643	37212	13847
3644	37221	13836
3645	37234	13827
3646	37245	13817
3647	37254	13807
3648	37263	13796
3649	37271	13785
3650	37282	13775
3651	37301	13768
3652	37318	13760
3653	37329	13750
3654	37341	13741
3655	37354	13732
3656	37367	13722
3657	37375	13712
3658	37386	13702
3659	37395	13691
3660	37405	13680
3661	37413	13670
3662	37427	13660
3663	37438	13651
3664	37445	13639
3665	37458	13630
3666	37468	13620
3667	37477	13609
3668	37484	13598
3669	37495	13588
3670	37502	13576
3671	37510	13565
3672	37518	13554
3673	37526	13543
3674	37532	13532
3675	37540	13521
3676	37550	13510
3677	37557	13499
3678	37565	13488
3679	37572	13477
3680	37582	13466
3681	37591	13456
3682	37599	13445
3683	37609	13434
3684	37618	13424
3685	37631	13415
3686	37641	13404
3687	37652	13394
3688	37660	13383
3689	37670	13373
3690	37680	13363
3691	37687	13351
3692	37697	13341
3693	37703	13330
3694	37714	13319
3695	37724	13309
3696	37731	13298
3697	37739	13287
3698	37746	13275
3699	37754	13265
3700	37763	13254
3701	37772	13243
3702	37783	13233
3703	37793	13223
3704	37801	13212
3705	37808	13201
3706	37819	13191
3707	37828	13180
3708	37840	13171
3709	37852	13161
3710	37863	13151
3711	37872	13141
3712	37883	13131
3713	37890	13119
3714	37902	13110
3715	37911	13099
3716	37920	13089
3717	37934	13080
3718	37947	13071
3719	37961	13061
3720	37974	13052
3721	37985	13042
3722	38001	13034
3723	38015	13025
3724	38023	13014
3725	38035	13005
3726	38046	12995
3727	38055	12984
3728	38065	12974
3729	38077	12964
3730	38086	12954
3731	38094	12943
3732	38101	12931
3733	38109	12920
3734	38122	12911
3735	38132	12901
3736	38140	12890
3737	38149	12879
3738	38157	12868
3739	38168	12859
3740	38177	12848
3741	38187	12837
3742	38197	12827
3743	38206	12817
3744	38214	12806
3745	38225	12796
3746	38236	12786
3747	38244	12775
3748	38258	12766
3749	38267	12755
3750	38278	12745
3751	38289	12735
3752	38297	12725
3753	38307	12714
3754	38319	12705
3755	38328	12694
3756	38339	12684
3757	38349	12674
3758	38360	12664
3759	38368	12653
3760	38377	12642
3761	38385	12632
3762	38398	12622
3763	38409	12612
3764	38422	12603
3765	38431	12592
3766	38442	12582
3767	38450	12571
3768	38457	12560
3769	38466	12549
3770	38475	12539
3771	38484	12529
3772	38496	12519
3773	38506	12508
3774	38516	12498
3775	38527	12488
3776	38538	12479
3777	38545	12467
3778	38556	12457
3779	38570	12448
3780	38581	12438
3781	38597	12430
3782	38609	12420
3783	38618	12410
3784	38629	12400
3785	38640	12390
3786	38646	12378
3787	38655	12368
3788	38667	12358
3789	38678	12348
3790	38685	12337
3791	38697	12327
3792	38705	12316
3793	38716	12306
3794	38727	12296
3795	38740	12287
3796	38750	12277
3797	38762	12267
3798	38776	12258
3799	38789	12249
3800	38799	12239
3801	38810	12229
3802	38816	12217
3803	38825	12207
3804	38834	12196
3805	38842	12185
3806	38856	12176
3807	38865	12165
3808	38876	12155
3809	38884	12144
3810	38895	12135
3811	38904	12124
3812	38914	12114
3813	38922	12103
3814	38930	12092
3815	38942	12082
3816	38956	12073
3817	38965	12063
3818	38975	12052
3819	38986	12043
3820	38996	12032
3821	39006	12022
3822	39016	12012
3823	39023	12000
3824	39034	11990
3825	39044	11980
3826	39053	11970
3827	39063	11959
3828	39076	11950
3829	39086	11940
3830	39093	11929
3831	39102	11918
3832	39111	11908
3833	39123	11898
3834	39132	11887
3835	39141	11877
3836	39147	11865
3837	39158	11855
3838	39165	11844
3839	39181	11835
3840	39189	11825
3841	39195	11813
3842	39205	11803
3843	39218	11794
3844	39225	11783
3845	39235	11772
3846	39243	11761
3847	39256	11752
3848	39266	11742
3849	39276	11731
3850	39286	11721
3851	39295	11711
3852	39304	11700
3853	39312	11689
3854	39321	11679
3855	39332	11669
3856	39342	11658
3857	39350	11647
3858	39359	11637
3859	39368	11626
3860	39378	11616
3861	39389	11606
3862	39396	11595
3863	39404	11584
3864	39411	11573
3865	39423	11563
3866	39431	11553
3867	39438	11541
3868	39447	11531
3869	39453	11519
3870	39461	11509
3871	39468	11497
3872	39476	11487
3873	39483	11476
3874	39490	11465
3875	39497	11453
3876	39504	11442
3877	39516	11432
3878	39522	11421
3879	39531	11411
3880	39542	11401
3881	39550	11390
3882	39564	11381
3883	39578	11372
3884	39584	11360
3885	39592	11350
3886	39603	11340
3887	39610	11329
3888	39625	11320
3889	39638	11310
3890	39649	11300
3891	39660	11290
3892	39667	11279
3893	39675	11268
3894	39684	11258
3895	39694	11248
3896	39702	11237
3897	39714	11227
3898	39726	11217
3899	39733	11206
3900	39742	11196
3901	39751	11185
3902	39763	11176
3903	39774	11166
3904	39786	11156
3905	39792	11145
3906	39804	11135
3907	39812	11124
3908	39818	11113
3909	39828	11103
3910	39837	11092
3911	39845	11081
3912	39852	11070
3913	39861	11060
3914	39871	11050
3915	39880	11039
3916	39888	11028
3917	39897	11018
3918	39906	11007
3919	39917	10997
3920	39930	10988
3921	39940	10977
3922	39954	10968
3923	39965	10958
3924	39974	10948
3925	39982	10937
3926	39992	10927
3927	40003	10917
3928	40013	10907
3929	40025	10897
3930	40035	10887
3931	40043	10876
3932	40053	10866
3933	40063	10856
3934	40071	10845
3935	40083	10835
3936	40095	10825
3937	40107	10816
3938	40115	10805
3939	40125	10795
3940	40135	10785
3941	40142	10773
3942	40152	10763
3943	40159	10752
3944	40171	10742
3945	40182	10733
3946	40189	10721
3947	40200	10712
3948	40211	10701
3949	40221	10691
3950	40231	10681
3951	40240	10671
3952	40250	10660
3953	40259	10650
3954	40269	10640
3955	40283	10630
3956	40291	10620
3957	40304	10610
3958	40315	10600
3959	40326	10590
3960	40335	10580
3961	40343	10569
3962	40354	10559
3963	40363	10548
3964	40371	10538
3965	40378	10527
3966	40387	10516
3967	40396	10506
3968	40405	10495
3969	40414	10485
3970	40425	10475
3971	40433	10464
3972	40448	10455
3973	40457	10445
3974	40467	10434
3975	40479	10425
3976	40490	10415
3977	40500	10405
3978	40507	10394
3979	40520	10384
3980	40528	10373
3981	40536	10363
3982	40547	10353
3983	40556	10342
3984	40563	10331
3985	40574	10321
3986	40582	10311
3987	40589	10300
3988	40602	10290
3989	40619	10282
3990	40633	10272
3991	40643	10262
3992	40652	10252
3993	40662	10242
3994	40673	10231
3995	40684	10221
3996	40693	10211
3997	40703	10201
3998	40716	10191
3999	40723	10180
4000	40731	10170
4001	40738	10159
4002	40747	10148
4003	40754	10137
4004	40763	10127
4005	40771	10116
4006	40780	10105
4007	40790	10095
4008	40798	10085
4009	40808	10075
4010	40821	10065
4011	40832	10055
4012	40846	10046
4013	40865	10038
4014	40872	10027
4015	40883	10017
4016	40893	10007
4017	40904	9997
4018	40910	9985
4019	40920	9975
4020	40928	9965
4021	40940	9955
4022	40951	9945
4023	40960	9934
4024	40968	9924
4025	40977	9913
4026	40983	9902
4027	40996	9892
4028	41004	9882
4029	41014	9872
4030	41024	9861
4031	41034	9851
4032	41043	9840
4033	41052	9830
4034	41063	9820
4035	41075	9810
4036	41085	9800
4037	41098	9791
4038	41115	9782
4039	41126	9772
4040	41137	9762
4041	41146	9752
4042	41163	9743
4043	41175	9733
4044	41184	9723
4045	41191	9712
4046	41200	9702
4047	41207	9691
4048	41217	9680
4049	41225	9670
4050	41235	9659
4051	41247	9650
4052	41255	9639
4053	41262	9628
4054	41272	9618
4055	41280	9607
4056	41291	9597
4057	41302	9587
4058	41315	9578
4059	41329	9568
4060	41344	9559
4061	41352	9549
4062	41361	9538
4063	41371	9528
4064	41385	9519
4065	41394	9508
4066	41404	9498
4067	41418	9489
4068	41427	9478
4069	41436	9468
4070	41446	9458
4071	41454	9447
4072	41465	9437
4073	41475	9427
4074	41485	9417
4075	41495	9406
4076	41506	9396
4077	41520	9387
4078	41531	9377
4079	41538	9366
4080	41548	9356
4081	41556	9345
4082	41564	9335
4083	41577	9325
4084	41584	9314
4085	41595	9304
4086	41608	9295
4087	41617	9284
4088	41627	9274
4089	41637	9264
4090	41648	9254
4091	41656	9243
4092	41667	9233
4093	41675	9222
4094	41684	9212
4095	41694	9202
4096	41708	9192
4097	41717	9182
4098	41731	9172
4099	41742	9163
4100	41755	9153
4101	41766	9143
4102	41776	9133
4103	41782	9122
4104	41791	9111
4105	41802	9101
4106	41810	9091
4107	41818	9080
4108	41826	9069
4109	41836	9059
4110	41854	9050
4111	41863	9040
4112	41879	9031
4113	41887	9021
4114	41897	9010
4115	41906	9000
4116	41915	8989
4117	41925	8979
4118	41936	8969
4119	41945	8959
4120	41955	8948
4121	41964	8938
4122	41974	8928
4123	41984	8918
4124	41993	8907
4125	42001	8897
4126	42013	8887
4127	42025	8877
4128	42033	8866
4129	42044	8856
4130	42057	8847
4131	42067	8837
4132	42076	8826
4133	42086	8816
4134	42095	8805
4135	42102	8795
4136	42114	8785
4137	42126	8775
4138	42139	8766
4139	42152	8756
4140	42163	8746
4141	42173	8736
4142	42185	8726
4143	42200	8717
4144	42206	8706
4145	42216	8695
4146	42226	8685
4147	42237	8675
4148	42244	8664
4149	42255	8654
4150	42263	8644
4151	42274	8634
4152	42285	8624
4153	42299	8614
4154	42313	8605
4155	42319	8594
4156	42327	8583
4157	42335	8573
4158	42349	8563
4159	42360	8553
4160	42369	8543
4161	42378	8532
4162	42388	8522
4163	42397	8512
4164	42405	8501
4165	42418	8491
4166	42430	8481
4167	42441	8472
4168	42452	8462
4169	42464	8452
4170	42473	8441
4171	42485	8431
4172	42494	8421
4173	42504	8411
4174	42516	8401
4175	42528	8391
4176	42535	8380
4177	42546	8370
4178	42555	8360
4179	42564	8350
4180	42572	8339
4181	42583	8329
4182	42590	8318
4183	42602	8308
4184	42608	8297
4185	42621	8288
4186	42631	8277
4187	42639	8267
4188	42649	8257
4189	42659	8246
4190	42668	8236
4191	42677	8225
4192	42688	8215
4193	42695	8205
4194	42708	8195
4195	42719	8185
4196	42728	8175
4197	42737	8164
4198	42750	8155
4199	42760	8144
4200	42772	8135
4201	42782	8124
4202	42793	8114
4203	42803	8104
4204	42816	8094
4205	42826	8084
4206	42836	8074
4207	42844	8063
4208	42851	8053
4209	42859	8042
4210	42866	8031
4211	42875	8021
4212	42883	8010
4213	42895	8000
4214	42910	7991
4215	42921	7981
4216	42929	7971
4217	42939	7960
4218	42952	7951
4219	42961	7940
4220	42969	7930
4221	42980	7920
4222	42991	7910
4223	43000	7899
4224	43010	7889
4225	43018	7878
4226	43031	7869
4227	43040	7858
4228	43047	7848
4229	43056	7837
4230	43066	7827
4231	43078	7817
4232	43087	7807
4233	43096	7796
4234	43109	7787
4235	43122	7777
4236	43133	7767
4237	43149	7758
4238	43159	7748
4239	43169	7737
4240	43180	7727
4241	43190	7717
4242	43201	7707
4243	43212	7697
4244	43221	7687
4245	43234	7677
4246	43242	7666
4247	43250	7656
4248	43259	7646
4249	43267	7635
4250	43279	7625
4251	43289	7615
4252	43296	7604
4253	43308	7594
4254	43318	7584
4255	43330	7574
4256	43336	7563
4257	43343	7553
4258	43355	7543
4259	43367	7533
4260	43377	7523
4261	43385	7512
4262	43398	7502
4263	43409	7492
4264	43421	7482
4265	43429	7472
4266	43441	7462
4267	43451	7452
4268	43458	7441
4269	43472	7432
4270	43484	7422
4271	43494	7411
4272	43502	7401
4273	43511	7391
4274	43521	7380
4275	43533	7370
4276	43544	7360
4277	43554	7350
4278	43560	7339
4279	43570	7329
4280	43578	7319
4281	43585	7308
4282	43596	7298
4283	43610	7288
4284	43617	7277
4285	43628	7267
4286	43637	7257
4287	43651	7248
4288	43660	7237
4289	43670	7227
4290	43679	7217
4291	43689	7206
4292	43706	7197
4293	43719	7188
4294	43729	7177
4295	43737	7167
4296	43745	7156
4297	43759	7147
4298	43770	7137
4299	43778	7126
4300	43786	7116
4301	43801	7106
4302	43808	7096
4303	43817	7085
4304	43829	7075
4305	43841	7065
4306	43848	7055
4307	43856	7044
4308	43864	7034
4309	43877	7024
4310	43888	7014
4311	43896	7003
4312	43907	6993
4313	43918	6983
4314	43928	6973
4315	43937	6963
4316	43944	6952
4317	43952	6942
4318	43960	6931
4319	43974	6921
4320	43985	6911
4321	43996	6901
4322	44009	6892
4323	44019	6881
4324	44027	6871
4325	44035	6860
4326	44047	6850
4327	44054	6840
4328	44066	6830
4329	44077	6820
4330	44088	6810
4331	44104	6800
4332	44112	6790
4333	44125	6780
4334	44137	6770
4335	44148	6760
4336	44156	6750
4337	44167	6740
4338	44177	6729
4339	44185	6719
4340	44194	6709
4341	44204	6698
4342	44214	6688
4343	44223	6678
4344	44232	6667
4345	44240	6657
4346	44253	6647
4347	44268	6638
4348	44279	6628
4349	44292	6618
4350	44301	6608
4351	44313	6598
4352	44326	6588
4353	44337	6578
4354	44343	6567
4355	44355	6557
4356	44362	6546
4357	44372	6536
4358	44382	6526
4359	44390	6516
4360	44401	6506
4361	44413	6496
4362	44424	6486
4363	44434	6475
4364	44445	6465
4365	44454	6455
4366	44463	6445
4367	44473	6434
4368	44480	6424
4369	44487	6413
4370	44496	6403
4371	44505	6392
4372	44516	6382
4373	44529	6372
4374	44540	6362
4375	44550	6352
4376	44563	6342
4377	44576	6333
4378	44584	6322
4379	44592	6312
4380	44606	6302
4381	44616	6292
4382	44629	6282
4383	44641	6272
4384	44656	6263
4385	44671	6253
4386	44681	6243
4387	44689	6232
4388	44697	6222
4389	44705	6211
4390	44712	6201
4391	44721	6190
4392	44728	6180
4393	44736	6169
4394	44743	6159
4395	44750	6148
4396	44757	6137
4397	44764	6127
4398	44772	6116
4399	44781	6106
4400	44788	6095
4401	44795	6085
4402	44803	6074
4403	44810	6064
4404	44819	6053
4405	44825	6043
4406	44835	6033
4407	44845	6022
4408	44854	6012
4409	44862	6002
4410	44869	5991
4411	44878	5981
4412	44887	5970
4413	44895	5960
4414	44904	5950
4415	44912	5939
4416	44923	5929
4417	44934	5919
4418	44943	5909
4419	44956	5899
4420	44965	5888
4421	44975	5878
4422	44984	5868
4423	44995	5858
4424	45002	5847
4425	45012	5837
4426	45021	5827
4427	45030	5817
4428	45040	5806
4429	45048	5796
4430	45055	5785
4431	45069	5776
4432	45079	5765
4433	45092	5756
4434	45099	5745
4435	45109	5735
4436	45120	5725
4437	45128	5714
4438	45139	5704
4439	45148	5694
4440	45164	5684
4441	45173	5674
4442	45182	5664
4443	45193	5654
4444	45201	5643
4445	45210	5633
4446	45219	5623
4447	45229	5613
4448	45238	5602
4449	45246	5592
4450	45254	5581
4451	45268	5572
4452	45278	5561
4453	45285	5551
4454	45295	5541
4455	45303	5530
4456	45314	5520
4457	45326	5510
4458	45337	5500
4459	45347	5490
4460	45355	5480
4461	45367	5470
4462	45374	5459
4463	45383	5449
4464	45393	5439
4465	45408	5429
4466	45416	5419
4467	45428	5409
4468	45439	5399
4469	45446	5388
4470	45456	5378
4471	45467	5368
4472	45478	5358
4473	45487	5347
4474	45501	5338
4475	45516	5328
4476	45524	5318
4477	45534	5307
4478	45547	5298
4479	45557	5287
4480	45564	5277
4481	45576	5267
4482	45582	5256
4483	45592	5246
4484	45603	5236
4485	45611	5226
4486	45619	5215
4487	45628	5205
4488	45640	5195
4489	45650	5185
4490	45658	5174
4491	45668	5164
4492	45681	5154
4493	45691	5144
4494	45702	5134
4495	45712	5124
4496	45723	5114
4497	45737	5104
4498	45749	5094
4499	45757	5084
4500	45767	5073
4501	45779	5064
4502	45786	5053
4503	45795	5043
4504	45809	5033
4505	45824	5023
4506	45833	5013
4507	45840	5002
4508	45849	4992
4509	45862	4982
4510	45872	4972
4511	45884	4962
4512	45894	4952
4513	45906	4942
4514	45917	4932
4515	45928	4922
4516	45942	4912
4517	45952	4902
4518	45965	4892
4519	45973	4882
4520	45980	4871
4521	45991	4861
4522	45999	4851
4523	46010	4841
4524	46021	4831
4525	46039	4821
4526	46046	4811
4527	46058	4801
4528	46069	4791
4529	46076	4780
4530	46086	4770
4531	46095	4760
4532	46104	4749
4533	46114	4739
4534	46121	4729
4535	46131	4718
4536	46143	4708
4537	46153	4698
4538	46160	4688
4539	46170	4678
4540	46183	4668
4541	46193	4657
4542	46203	4647
4543	46212	4637
4544	46221	4627
4545	46230	4616
4546	46241	4606
4547	46252	4596
4548	46265	4586
4549	46274	4576
4550	46285	4566
4551	46298	4556
4552	46311	4546
4553	46318	4536
4554	46328	4526
4555	46340	4516
4556	46346	4505
4557	46360	4495
4558	46372	4485
4559	46381	4475
4560	46391	4465
4561	46401	4455
4562	46415	4445
4563	46427	4435
4564	46435	4424
4565	46447	4414
4566	46459	4404
4567	46472	4394
4568	46487	4385
4569	46494	4374
4570	46505	4364
4571	46517	4354
4572	46524	4344
4573	46536	4334
4574	46546	4324
4575	46553	4313
4576	46562	4303
4577	46569	4292
4578	46578	4282
4579	46588	4272
4580	46603	4262
4581	46620	4253
4582	46630	4242
4583	46636	4232
4584	46645	4221
4585	46657	4212
4586	46666	4201
4587	46677	4191
4588	46686	4181
4589	46696	4171
4590	46705	4160
4591	46714	4150
4592	46725	4140
4593	46740	4130
4594	46755	4121
4595	46762	4110
4596	46773	4100
4597	46782	4090
4598	46790	4079
4599	46798	4069
4600	46809	4059
4601	46818	4049
4602	46827	4038
4603	46833	4028
4604	46843	4018
4605	46854	4007
4606	46862	3997
4607	46872	3987
4608	46883	3977
4609	46890	3966
4610	46923	3958
4611	46946	3949
4612	46956	3939
4613	46983	3930
4614	46993	3920
4615	47003	3910
4616	47011	3899
4617	47021	3889
4618	47032	3879
4619	47042	3869
4620	47055	3859
4621	47065	3849
4622	47080	3839
4623	47092	3829
4624	47103	3819
4625	47112	3808
4626	47122	3798
4627	47131	3788
4628	47139	3778
4629	47147	3767
4630	47158	3757
4631	47168	3747
4632	47180	3737
4633	47191	3727
4634	47202	3717
4635	47215	3707
4636	47224	3696
4637	47234	3686
4638	47247	3676
4639	47260	3666
4640	47275	3656
4641	47289	3647
4642	47297	3636
4643	47306	3626
4644	47317	3616
4645	47324	3605
4646	47336	3595
4647	47345	3585
4648	47356	3575
4649	47365	3565
4650	47379	3555
4651	47391	3545
4652	47398	3534
4653	47407	3524
4654	47415	3514
4655	47423	3503
4656	47441	3494
4657	47453	3484
4658	47466	3474
4659	47477	3463
4660	47485	3453
4661	47496	3443
4662	47506	3433
4663	47518	3423
4664	47528	3413
4665	47539	3402
4666	47549	3392
4667	47558	3382
4668	47569	3372
4669	47579	3362
4670	47586	3351
4671	47598	3341
4672	47608	3331
4673	47617	3321
4674	47629	3311
4675	47638	3300
4676	47645	3290
4677	47658	3280
4678	47669	3270
4679	47677	3259
4680	47688	3249
4681	47698	3239
4682	47705	3229
4683	47714	3218
4684	47721	3208
4685	47729	3198
4686	47736	3187
4687	47743	3177
4688	47749	3167
4689	47762	3157
4690	47774	3146
4691	47785	3136
4692	47794	3126
4693	47804	3116
4694	47815	3106
4695	47822	3095
4696	47834	3085
4697	47843	3075
4698	47851	3065
4699	47862	3055
4700	47875	3045
4701	47885	3034
4702	47893	3024
4703	47902	3014
4704	47910	3003
4705	47919	2993
4706	47931	2983
4707	47938	2973
4708	47950	2963
4709	47958	2952
4710	47968	2942
4711	47979	2932
4712	47990	2922
4713	47999	2912
4714	48009	2901
4715	48018	2891
4716	48032	2881
4717	48041	2871
4718	48053	2861
4719	48063	2851
4720	48070	2840
4721	48080	2830
4722	48089	2820
4723	48098	2810
4724	48107	2799
4725	48115	2789
4726	48125	2779
4727	48133	2769
4728	48142	2758
4729	48154	2748
4730	48162	2738
4731	48171	2728
4732	48182	2718
4733	48193	2707
4734	48202	2697
4735	48211	2687
4736	48220	2677
4737	48230	2667
4738	48239	2656
4739	48247	2646
4740	48256	2636
4741	48263	2625
4742	48272	2615
4743	48280	2605
4744	48290	2595
4745	48298	2584
4746	48306	2574
4747	48314	2564
4748	48325	2554
4749	48333	2543
4750	48351	2534
4751	48361	2523
4752	48371	2513
4753	48380	2503
4754	48389	2493
4755	48400	2483
4756	48415	2473
4757	48422	2462
4758	48432	2452
4759	48447	2442
4760	48460	2432
4761	48472	2422
4762	48478	2412
4763	48489	2402
4764	48500	2391
4765	48506	2381
4766	48515	2371
4767	48522	2361
4768	48531	2350
4769	48542	2340
4770	48552	2330
4771	48561	2320
4772	48573	2310
4773	48583	2299
4774	48592	2289
4775	48604	2279
4776	48615	2269
4777	48625	2259
4778	48637	2249
4779	48649	2239
4780	48659	2228
4781	48668	2218
